Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Ghana,2014,Developing,62.1,253,37,0.009950330853168,4.59186147375091,98.0,4.8283137373023015,28.0,54,93.0,3.56,98.0,0.8,1432.227943,17.109959943343863,6.4,6.3,0.576,11.7
Ghana,2013,Developing,61.9,254,38,0.009950330853168,3.390101997916074,9.0,5.768320995793772,27.3,55,91.0,4.63,54.0,0.9,1814.492297,17.086836583745523,6.6,6.4,0.57,11.5
Ghana,2012,Developing,61.6,257,39,0.009950330853168,5.029780378461072,92.0,7.3864708488298945,26.7,56,91.0,4.79,92.0,0.9,1629.8222,14.760719109995811,6.7,6.6,0.563,11.2
Ghana,2011,Developing,61.2,263,40,0.9707789171582248,5.42151658550045,91.0,4.795790545596741,26.1,58,91.0,4.81,91.0,1.3,1574.978653,17.039246433629852,6.9,6.8,0.554,10.9
Ghana,2010,Developing,69.0,267,40,0.9895411936137476,5.28311470244024,94.0,6.464588303689961,25.5,59,94.0,5.33,94.0,1.9,1312.67557,14.712094377961382,7.1,7.0,0.547,10.5
Ghana,2009,Developing,66.0,271,41,1.0152306797290584,3.457038975486177,94.0,4.624972813284271,24.9,60,94.0,5.17,94.0,2.1,186.76538,14.688405987199047,7.3,7.2,0.542,10.4
Ghana,2008,Developing,63.0,275,41,1.0224509277025458,5.087662033691477,93.0,4.418840607796598,24.2,61,92.0,4.85,93.0,2.2,1224.41554,14.661320883949138,7.5,7.4,0.53,9.8
Ghana,2007,Developing,59.9,28,41,0.8109302162163288,1.430639811931134,94.0,1.9459101490553128,23.6,61,94.0,5.3,94.0,2.6,1035.7236670272728,12.333643182502088,7.7,7.6,0.519,9.1
Ghana,2006,Developing,59.4,288,41,0.9932517730102832,4.867737017629775,84.0,6.042632833682381,23.0,62,84.0,4.64,84.0,2.9,922.9351677,16.911695493339906,7.9,7.9,0.51,8.7
Ghana,2005,Developing,58.9,296,41,0.9162907318741552,4.378410582756509,84.0,6.077642243349034,22.4,62,85.0,4.51,84.0,3.1,498.172394,12.280391309772472,8.1,8.1,0.499,8.1
Ghana,2004,Developing,58.3,34,41,0.9001613499442714,3.9933773406036654,8.0,4.110873864173311,21.8,62,81.0,3.96,54.0,3.2,423.1936389,14.909625080161966,8.4,8.3,0.491,7.7
Ghana,2003,Developing,57.9,38,41,0.9282193027394288,3.4686801087437065,8.0,7.570443252057374,21.2,63,70.5,3.12,54.0,3.4,373.2815537,14.710284658476157,8.6,8.5,0.489,7.9
Ghana,2002,Developing,57.6,31,42,0.9555114450274363,1.467053266647121,8.0,9.41654120256008,23.318784748085385,63,70.5,3.7,78.0,3.5,1035.7236670272728,16.80746184257984,8.8,8.8,0.484,7.6
Greece,2014,Developing,88.0,73,0,2.143589361503588,7.679733701687501,96.0,0.6931471805599453,27.63001112364224,0,99.0,8.8,99.0,0.1,21673.7817,14.45336382072487,0.8,0.7,0.862,17.2
Greece,2013,Developing,86.0,74,0,2.135349173618132,7.688962321928744,98.0,1.3862943611198906,27.34637780946087,0,99.0,9.26,99.0,0.1,21874.8195,14.491110685506715,0.8,0.7,0.86,17.1
Greece,2012,Developing,84.0,76,0,2.2192034840549946,7.835971789227548,98.0,1.3862943611198906,27.062744495279496,0,99.0,9.24,99.0,0.1,22242.68193,11.648434899978378,0.8,0.7,0.858,16.8
Greece,2011,Developing,85.0,76,0,2.199444334074532,8.068994062968406,95.0,3.713572066704308,27.204561152370182,0,99.0,9.77,99.0,0.1,25916.29353,13.924275272755663,0.8,0.7,0.86,16.7
Greece,2010,Developing,83.0,76,0,2.302585092994046,8.068012669070797,95.0,5.010635294096256,26.92092783818881,0,99.0,9.18,99.0,0.1,26917.75898,16.224376522958284,0.8,0.7,0.859,16.4
Greece,2009,Developing,80.0,78,0,2.3105532626432224,5.923414304956371,95.0,1.0986122886681098,26.49547786691675,0,99.0,9.76,99.0,0.1,2971.973,11.62373311800127,0.8,0.7,0.857,16.2
Greece,2008,Developing,79.9,77,0,2.35232718488886,8.21172376987035,95.0,0.6931471805599453,26.481296201207684,0,99.0,9.76,99.0,0.1,31997.2821,13.97919450856135,0.8,0.7,0.853,15.9
Greece,2007,Developing,79.4,8,0,2.367436065313662,8.197880950158309,95.0,1.0986122886681098,26.41038787266234,0,99.0,9.41,99.0,0.1,28827.32636,13.95394466263127,0.8,0.7,0.855,16.4
Greece,2006,Developing,79.7,77,0,2.343727036325221,5.76700970768118,94.0,0.0,26.452932869789542,1,98.0,9.34,98.0,0.1,2481.15781,11.629489980754943,0.8,0.7,0.85,16.3
Greece,2005,Developing,79.3,81,0,2.3933394562625097,7.932412176060647,93.0,4.812184355372417,26.39620620695327,1,96.0,9.36,96.0,0.1,22551.73574,14.50229503941724,0.8,0.7,0.839,15.6
Greece,2004,Developing,79.2,81,0,2.3570732782781154,5.6650847912856594,92.0,0.6931471805599453,26.382024541244203,1,95.0,8.3,95.0,0.1,21955.149,14.485973383034962,0.8,0.8,0.83,15.3
Greece,2003,Developing,79.1,81,0,2.347558458636777,7.661960642416161,92.0,0.0,26.36784287553513,1,93.0,8.61,94.0,0.1,18477.57841,9.867238419861009,0.8,0.8,0.823,15.2
Greece,2002,Developing,79.0,81,1,2.2071749081893874,5.086915402833246,91.0,1.791759469228055,26.353661209826065,1,92.0,8.72,92.0,0.1,1411.31339,9.86386275775286,0.8,0.8,0.811,14.6
Greece,2001,Developing,78.7,83,1,2.263844264677615,7.247096404261194,87.5,2.5649493574615367,26.31111621269886,1,86.5,8.47,91.0,0.1,12538.17883,14.43723316283968,0.9,0.8,0.801,14.2
Greece,2000,Developing,78.2,84,1,2.2491843162669305,4.813665791649963,89.0,4.04305126783455,26.24020788415352,1,89.0,7.6,89.0,0.1,1242.95373,9.830325286907144,0.9,0.8,0.794,13.9
Guatemala,2014,Developing,71.7,187,10,1.0577902941478543,6.490007465895215,73.5,0.0,25.31839961306406,13,70.375,6.2,73.5,0.4,3687.763767,16.583310331472166,1.2,1.2,0.614,10.7
Guatemala,2013,Developing,71.4,189,11,1.075002423028976,6.36843922714129,85.0,0.0,25.27585461593685,13,84.0,6.3,85.0,0.4,3452.828934,16.562538814575653,1.2,1.2,0.611,10.7
Guatemala,2012,Developing,71.3,189,11,1.1052568313867783,6.185629833388309,96.0,0.0,25.261672950227783,13,94.0,6.33,96.0,0.4,3299.65139,14.238918394894611,1.2,1.2,0.616,10.6
Guatemala,2011,Developing,71.1,193,11,1.1505720275988207,6.128558988123613,88.0,0.0,25.23330961880964,14,88.0,6.28,88.0,0.4,3187.845296,16.520149614388803,1.2,1.2,0.609,10.5
Guatemala,2010,Developing,77.0,196,12,1.144222799920162,6.096555883690371,94.0,0.0,26.07002789564469,14,94.0,6.64,94.0,0.4,2825.5247,14.19628535347942,1.3,1.3,0.602,10.5
Guatemala,2009,Developing,76.0,198,12,1.144222799920162,6.101310247743797,92.0,0.0,25.92821123855401,15,92.0,6.79,92.0,0.4,2635.753474,14.17432351472388,1.3,1.3,0.596,10.4
Guatemala,2008,Developing,79.0,19,13,1.1662709371419244,6.159567791479807,95.0,0.0,26.353661209826065,15,96.0,6.65,95.0,0.4,2794.22189,11.893872445264668,1.3,1.3,0.589,10.4
Guatemala,2007,Developing,75.0,192,13,1.2237754316221157,5.945324381201998,85.0,0.0,25.78639458146332,16,85.0,6.86,85.0,0.4,2489.955836,11.8298289040978,1.3,1.3,0.578,10.1
Guatemala,2006,Developing,69.7,24,14,1.2178757094949273,5.86653742959778,89.0,0.0,25.034766298882687,17,70.375,7.51375,89.0,0.4,2256.56724,11.805438350233835,1.4,1.4,0.57,9.8
Guatemala,2005,Developing,69.2,28,14,1.208960345836975,3.749703029549552,87.0,0.0,24.963857970337344,18,87.0,6.79,87.0,0.4,2958.901391888889,11.846744184125878,1.4,1.4,0.567,9.6
Guinea,2014,Developing,58.1,299,27,0.009950330853168,3.943129441117485,51.0,5.170483995038151,22.7,41,42.0,5.64,51.0,0.5,561.997387,11.683174440529914,7.5,7.4,0.412,8.6
Guinea,2013,Developing,58.8,284,27,0.009950330853168,1.8149336691253164,63.0,3.9889840465642745,22.2,41,63.0,5.49,63.0,1.0,466.83523986,16.261036535139493,7.7,7.6,0.406,8.5
Guinea,2012,Developing,58.4,288,28,0.009950330853168,1.676148609313836,62.0,1.9459101490553128,21.7,42,63.0,5.39,62.0,1.9,466.83523986,16.23867211469232,7.8,7.8,0.396,8.5
Guinea,2011,Developing,58.1,29,28,0.1988508587451652,3.767107987938018,63.0,2.4849066497880004,21.2,43,63.0,4.73,63.0,2.0,459.2912,11.639716693637853,8.0,8.0,0.385,8.4
Guinea,2010,Developing,57.8,291,29,0.1823215567939546,3.425803502382132,64.0,3.828641396489095,23.34714807950352,44,62.0,4.55,64.0,2.2,438.7513346,12.097473558021829,8.2,8.2,0.38,8.3
Guinea,2009,Developing,57.3,297,29,0.1655144384775733,3.252219131394049,57.0,5.579729825986222,23.276239750958176,46,18.0,3.85,57.0,2.3,436.6895539,14.257966330411652,8.4,8.4,0.376,8.1
Guinea,2008,Developing,56.8,33,30,0.1906203596086497,3.0294137585667804,57.0,4.499809670330265,19.8,47,59.0,3.21,44.25,2.3,437.4467238,14.095520524935557,8.6,8.6,0.371,7.9
Guinea,2007,Developing,56.4,36,31,0.173953307123438,0.8753131973415127,57.0,1.3862943611198906,19.4,48,46.0,3.8,63.0,2.4,466.83523986,12.189577343000977,8.9,8.8,0.364,7.6
Guinea-Bissau,2014,Developing,58.4,282,4,0.009950330853168,3.9330118982448417,87.0,0.6931471805599453,25.6,6,87.0,5.59,87.0,3.4,642.6256154,14.361169399270493,7.3,7.1,0.419,9.2
Guinea-Bissau,2013,Developing,58.1,279,4,0.009950330853168,2.219272766437524,87.0,0.0,25.0,6,87.0,6.14,87.0,4.5,605.8764256,14.335194431331203,7.5,7.3,0.415,9.1
Guinea-Bissau,2012,Developing,57.6,285,4,0.009950330853168,0.6670733771395146,87.0,0.0,24.3,6,87.0,5.96,87.0,5.3,605.8764256,14.309072009828265,7.7,7.5,0.416,9.1
Guinea-Bissau,2011,Developing,57.1,289,4,1.5195132049061133,3.724576504433435,86.0,0.0,23.7,7,85.0,5.46,86.0,5.7,692.69989,14.283108170070747,7.8,7.7,0.41,9.0
Guinea-Bissau,2010,Developing,56.7,287,4,1.43746264769429,3.994668359462059,83.0,3.295836866004329,23.1,7,82.0,6.7,83.0,5.9,543.957418,11.95497319414008,8.0,7.9,0.405,8.9
Guinea-Bissau,2009,Developing,56.3,288,4,1.2669476034873244,3.8738992976723567,78.875,0.0,22.5,7,78.0,6.81,78.875,6.0,544.222779,14.23254119344329,8.3,8.1,0.401,8.9
Guyana,2014,Developing,66.0,217,0,2.1564025828159643,1.6373046713560362,98.0,0.0,24.510044667647147,1,97.0,5.25,98.0,0.3,1943.176250775,13.545529559686797,5.5,5.3,0.636,10.3
Guyana,2013,Developing,65.9,218,0,2.1471001901536506,5.849049312037877,98.0,0.0,24.49586300193808,1,98.0,5.1,98.0,0.3,3944.178173,11.236934781108031,5.5,5.3,0.633,10.3
Guyana,2012,Developing,65.8,22,0,2.1482677326096886,6.2115473117902535,97.0,0.0,24.48168133622901,1,97.0,6.57,97.0,0.3,3785.935665,11.230456447571203,5.6,5.3,0.63,10.6
Guyana,2011,Developing,65.6,229,0,2.1471001901536506,6.286432362026029,93.0,0.0,24.45331800481087,1,93.0,6.8,93.0,0.4,3439.597513,8.921591063563978,5.6,5.3,0.624,10.3
Guyana,2010,Developing,65.9,221,0,2.1424163408412245,3.892403687293815,95.0,0.0,24.49586300193808,1,95.0,6.6,95.0,0.4,326.281212,13.523227249375925,5.6,5.3,0.618,10.2
Guyana,2009,Developing,66.1,218,0,2.138889000323256,6.147761571460412,98.0,0.0,24.52422633335621,1,97.0,7.32,98.0,0.3,2716.35256,13.522070607368365,5.6,5.4,0.618,10.5
Guyana,2008,Developing,66.3,218,1,2.1186622548331173,6.203199121447829,93.0,0.0,24.552589664774352,1,93.0,7.46,93.0,0.8,2576.124957,13.52290304207333,5.6,5.4,0.618,10.7
Guyana,2007,Developing,65.7,232,1,2.1041341542702074,5.896797285112704,94.0,0.0,24.467499670519945,1,94.0,6.45,94.0,1.9,2327.58324,13.524984445060758,5.7,5.5,0.62,11.2
Guyana,2006,Developing,65.2,24,1,2.0844290831908747,5.145356053643445,93.0,0.0,39.6,1,92.0,4.67,93.0,1.1,1945.6395,11.224736597452852,5.7,5.5,0.622,11.7
Guyana,2005,Developing,65.0,238,1,2.122261538862764,2.915826086269456,93.0,0.0,39.0,1,93.0,5.83,93.0,1.8,198.455216,11.23779100757295,5.7,5.5,0.619,11.4
Guyana,2004,Developing,65.1,237,1,2.179286876649552,1.0210762573768208,91.0,0.0,38.4,1,91.0,5.73,91.0,1.9,145.58861,13.530030060267332,5.8,5.6,0.613,11.2
Guyana,2003,Developing,65.3,237,1,2.189416394888408,2.8610282021818687,84.0,0.0,37.8,1,91.0,5.97,84.0,2.1,986.7958173,13.530302755314151,5.8,5.6,0.611,11.1
Guyana,2002,Developing,65.3,244,1,2.166765369851511,2.4795874277770653,91.0,0.0,37.1,1,93.0,5.84,91.0,2.3,1943.176250775,13.53033866570576,5.9,5.7,0.609,11.0
Guyana,2001,Developing,65.4,247,1,2.0425181875752383,2.806373217752157,85.0,0.0,36.4,1,85.875,5.82,85.0,1.7,925.582546,13.530842605153277,5.9,5.7,0.606,10.9
Haiti,2014,Developing,63.1,245,14,0.009950330853168,1.80882132410188,48.0,0.0,24.09877636208416,19,55.0,7.56,48.0,0.5,5724.540353934264,14.268156281644956,3.9,3.9,0.487,9.1
Haiti,2013,Developing,62.7,253,14,1.8991179875485544,1.7900433845967592,68.0,0.0,24.042049699247883,19,67.0,8.1,68.0,0.5,5724.540353934264,14.174426888119152,3.9,3.9,0.483,9.1
Honduras,2014,Developing,74.5,149,3,1.3532545070416904,5.847529608783956,97.0,0.0,25.715486252917977,4,97.0,8.72,97.0,0.3,2242.711912,13.698096579198015,2.1,2.1,0.618,11.4
Honduras,2013,Developing,74.3,15,4,1.413423028508143,5.745421157355861,97.0,0.0,25.68712292149984,4,97.0,9.15,97.0,0.4,2136.77395,15.973969589653874,2.2,2.1,0.614,11.6
Honduras,2012,Developing,74.1,151,4,1.413423028508143,5.898724513745888,97.0,0.0,25.6587595900817,4,97.0,9.78,97.0,0.4,2178.38325,13.659613186892985,2.2,2.1,0.614,11.6
Honduras,2011,Developing,73.9,153,4,1.410986973710262,3.501467360696128,97.0,0.0,25.630396258663566,5,97.0,8.57,97.0,0.4,212.584798,11.332805482931114,2.2,2.2,0.611,11.7
Honduras,2010,Developing,73.6,156,4,1.410986973710262,5.714081756829995,97.0,0.0,25.58785126153636,5,97.0,8.45,97.0,0.4,1932.85829,15.919007802133224,2.3,2.2,0.606,11.5
Honduras,2009,Developing,73.4,157,4,1.4060969884160703,5.659904233317892,97.0,0.0,25.559487930118223,5,97.0,8.84,97.0,0.5,1815.489496,11.332865349189907,2.3,2.2,0.603,11.3
Honduras,2008,Developing,73.2,159,4,1.420695787837223,5.450657657896266,92.0,0.0,25.53112459870009,5,93.0,8.4,93.0,0.6,1751.595857,15.878906428641264,2.3,2.3,0.597,11.1
Honduras,2007,Developing,73.0,16,5,1.425515074273172,5.409332367529082,93.0,0.0,25.502761267281947,6,94.0,7.89,94.0,0.7,1592.572182,13.564447098188138,2.4,2.3,0.59,10.9
Honduras,2006,Developing,72.8,161,5,1.4422019930581866,5.267496149731423,94.0,0.0,25.474397935863813,6,94.0,7.63,95.0,0.8,1437.628785,13.533342588200023,2.4,2.4,0.583,10.8
Honduras,2005,Developing,72.5,163,5,1.4422019930581866,5.321611383022074,97.0,0.0,25.431852938736604,6,98.0,7.81,98.0,0.9,1311.741714,13.510809819397725,2.5,2.4,0.577,10.6
Honduras,2004,Developing,72.2,165,5,1.3912819026309295,5.243068473823415,93.0,0.0,25.389307941609403,7,94.0,7.89,94.0,1.2,1217.657961,13.49275935593121,2.6,2.5,0.571,10.4
Honduras,2003,Developing,71.9,166,6,1.396244691973059,5.275220544706046,91.0,0.0,25.346762944482197,7,92.0,8.29,92.0,1.4,1157.3427,13.506021771375131,2.6,2.5,0.566,10.3
Honduras,2002,Developing,71.6,169,6,1.4085449700547104,5.048981369095847,94.0,0.0,25.304217947354985,7,95.0,7.28,95.0,1.5,1132.8721,15.74167824362781,2.7,2.6,0.561,10.1
Honduras,2001,Developing,71.3,171,6,1.3190856114264409,2.7949464672446185,95.0,0.0,39.6,8,99.0,6.88,96.0,1.6,113.4546,13.414080298893785,2.7,2.7,0.557,9.9
Honduras,2000,Developing,71.0,174,6,1.2837077723447896,3.394787246574538,93.0,0.0,38.8,8,89.5,6.63,94.0,1.7,188.783165,15.69104177335129,2.8,2.7,0.551,9.8
India,2014,Developing,68.0,184,957,1.4036429994545037,4.471884922499879,79.0,11.284317008224953,18.1,1200,84.0,4.564999999999999,85.0,0.2,1573.11889,20.98089529063684,26.8,27.4,0.607,11.6
India,2013,Developing,67.6,187,1000,1.413423028508143,4.229345979372595,7.0,9.534089150464355,17.5,1300,82.0,4.53,83.0,0.2,1452.195373,18.66641697185096,26.8,27.5,0.599,11.5
India,2012,Developing,67.3,19,1100,1.410986973710262,4.189194710622143,73.0,9.834619673237327,17.0,1400,79.0,4.39,82.0,0.2,1446.98541,18.654691852863404,26.9,27.6,0.59,11.3
India,2011,Developing,66.8,193,1100,1.3862943611198906,4.183665638551428,44.0,10.423322470459706,16.4,1500,79.0,4.33,82.0,0.2,1461.671957,18.64161088748589,26.9,27.7,0.58,10.8
India,2010,Developing,66.4,196,1200,1.3270750014599193,4.073011941963381,38.0,10.356440389711649,15.9,1600,76.0,4.28,79.0,0.2,1345.77153,16.333101541140483,27.0,27.8,0.569,10.4
India,2009,Developing,66.0,2,1300,1.252762968495368,0.6120381672095231,37.0,10.93647628718689,15.4,1700,73.0,4.38,74.0,0.2,1089.2191379666665,18.61482491244081,27.0,27.8,0.563,10.5
India,2008,Developing,65.5,23,1300,1.075002423028976,3.784881056648647,29.0,10.697814019585676,24.439136339101804,1800,69.0,4.34,38.25,0.3,991.484634,18.600621944946003,27.0,27.9,0.556,10.2
India,2007,Developing,65.2,26,1400,0.9516578757114464,1.8301417418857544,6.0,10.624857692039813,24.3965913419746,1900,67.0,4.23,64.0,0.3,118.166373,20.888510103337573,27.1,28.0,0.546,9.9
India,2006,Developing,64.8,28,1500,0.8628899551470398,3.5796064811557207,6.0,11.069540397361829,24.339864679138323,2000,66.0,4.25,65.0,0.3,792.259698,20.8733893213541,27.1,28.0,0.536,9.7
India,2005,Developing,64.4,211,1500,0.8197798314933114,1.5062166402956578,8.0,10.510858956074667,24.28313801630205,2000,65.0,4.28,65.0,0.3,1089.2191379666665,20.85790046141183,27.2,28.1,0.526,9.4
India,2004,Developing,64.0,214,1600,0.7884573603642702,3.344203962562767,6.0,10.923128781333244,24.22641135346577,2100,58.0,4.22,63.0,0.3,621.3183767,20.84205794376365,27.2,28.2,0.518,9.2
Indonesia,2014,Developing,68.9,179,119,0.0861776962410523,5.303645369001144,78.0,9.468387639298273,26.5,142,62.5,2.85,78.0,0.3,3491.595887,19.35728815528897,1.4,1.2,0.682,12.9
Indonesia,2013,Developing,68.7,181,124,0.0861776962410523,3.171693261416016,85.0,9.038365107236372,25.6,148,86.0,2.93,85.0,0.3,362.663981,17.04363405103447,1.5,1.3,0.677,12.9
Indonesia,2012,Developing,68.5,183,129,0.0769610411361283,5.543100389283726,83.0,9.647949933410914,24.7,154,84.0,2.9,83.0,0.3,3687.953996,19.33249440066536,1.5,1.4,0.669,12.6
Indonesia,2011,Developing,68.3,185,134,0.0769610411361283,5.3607208306976695,81.0,9.993967905664505,23.8,161,81.0,2.71,81.0,0.3,3634.27685,17.017342436474546,1.6,1.5,0.662,12.3
Indonesia,2010,Developing,68.1,187,138,0.0769610411361283,5.25512467142811,83.0,9.845328638362597,22.9,167,82.0,2.74,81.0,0.3,3113.48635,19.306611743806336,1.6,1.5,0.656,12.1
Indonesia,2009,Developing,67.9,189,143,0.0769610411361283,4.8425958037166765,82.0,9.943621310275772,22.1,174,85.0,2.83,78.0,0.3,2254.44566,16.990830613285436,1.7,1.6,0.645,11.7
Indonesia,2008,Developing,67.7,189,149,0.0676586484738148,2.421559514668181,82.0,9.640172836532642,21.3,181,83.0,2.81,77.0,0.2,216.52766,19.280017037887955,1.7,1.7,0.641,11.7
Indonesia,2007,Developing,67.5,19,154,0.0582689081239757,4.6408600094189545,76.0,9.875962181471376,24.722769653283176,188,77.0,3.1,73.0,0.2,1855.93915,19.26650240958575,1.8,1.7,0.638,11.0
Indonesia,2006,Developing,67.3,191,159,0.0582689081239757,4.290677658433158,66.0,9.924416995717158,19.7,194,78.0,2.91,72.0,0.1,1586.254,16.950301178602214,1.8,1.8,0.632,10.9
Indonesia,2005,Developing,67.2,19,163,0.0582689081239757,1.853447456764827,65.0,9.671177113397102,19.0,201,79.0,2.79,72.0,0.1,126.928834,16.936609218522683,1.9,1.9,0.629,11.1
Indonesia,2004,Developing,65.3,213,174,0.0582689081239757,4.031778708673556,64.0,10.280964624104124,18.2,237,79.0,2.37,71.0,0.1,1148.56996,19.225434815882497,1.9,1.9,0.624,11.0
Indonesia,2003,Developing,66.9,189,173,0.048790164169432,2.2470888478331044,64.0,10.104712639749316,17.5,215,62.5,2.53,71.0,0.1,164.59447,16.93103340627444,1.9,11.0,0.613,10.8
Indonesia,2002,Developing,66.7,189,177,0.048790164169432,3.788242159288211,63.0,9.581421053222517,16.7,222,62.5,2.27,60.75,0.1,899.5556857,14.592934546652884,11.0,11.1,0.608,10.6
Indonesia,2001,Developing,66.5,188,182,0.0582689081239757,3.554157960743225,62.0,8.249575150000199,16.0,229,77.0,2.23,76.0,0.1,747.9817455,14.578954492919609,11.0,11.1,0.604,10.6
Indonesia,2000,Developing,66.3,188,187,0.0582689081239757,1.4891540713689262,65.0,8.11522197256233,15.4,237,72.0,1.98,75.0,0.1,1663.6267306571428,16.867359897788436,11.0,11.2,0.597,10.7
Iraq,2014,Developing,67.9,199,32,0.009950330853168,3.796030168659098,62.0,7.183870715062453,24.77949631611945,39,67.0,5.54,64.0,0.1,673.74737,8.18004072349016,5.3,5.1,0.658,10.1
Iraq,2013,Developing,69.5,17,32,0.009950330853168,6.105617669482261,66.0,6.507277712385012,25.006402967464545,39,7.0,5.92,68.0,0.1,6925.22446,17.33842828058003,5.3,5.1,0.659,10.3
Iraq,2012,Developing,76.0,147,32,0.009950330853168,6.065324739977666,61.0,2.772588722239781,25.92821123855401,39,7.0,5.26,69.0,0.1,6651.12242,17.30522454985056,5.3,5.1,0.656,10.5
Iraq,2011,Developing,77.0,144,32,0.1570037488096647,5.656410345599574,77.0,2.772588722239781,26.07002789564469,39,8.0,3.32,79.0,0.1,5854.614497,14.970110538407573,5.3,5.1,0.649,10.4
Iraq,2010,Developing,76.0,145,32,0.173953307123438,3.1277479842377485,72.0,6.20050917404269,25.92821123855401,39,74.0,3.82,74.0,0.1,452.74948,12.838067565096614,5.3,5.1,0.646,10.4
Iraq,2009,Developing,74.0,148,32,0.1823215567939546,5.2291639373509575,75.0,10.319859629482966,25.644577924372637,39,78.0,4.65,78.0,0.1,3735.144836,17.21319019293759,5.4,5.1,0.643,10.3
Iraq,2008,Developing,69.3,167,32,0.1570037488096647,5.263499704681872,66.0,8.611593866837723,24.97803963604641,38,71.0,3.93,69.0,0.1,4521.3247,17.18664102631832,5.4,5.1,0.638,10.3
Iraq,2007,Developing,65.9,227,31,0.131028262406404,4.995593726785514,56.0,5.442417710521793,24.49586300193808,38,74.0,3.69,57.0,0.1,3129.224922,14.8591152945007,5.4,5.1,0.636,10.2
Iraq,2006,Developing,64.7,249,31,0.0295588022415444,4.334122298249427,59.0,6.163314804034641,24.325683013429256,38,63.0,3.0,59.0,0.1,2351.812429,17.136867625358853,5.4,5.1,0.631,10.2
Iraq,2005,Developing,66.8,29,31,0.1655144384775733,4.0974804986961,65.0,6.812345094177479,24.623497993319692,37,69.0,4.13,65.0,0.1,1849.63911,12.536911185498498,5.4,5.2,0.628,10.1
Iraq,2004,Developing,67.2,21,30,0.2776317365982795,3.8093388265173216,62.0,9.114049711657897,24.68022465615597,37,69.0,5.61,74.0,0.1,1391.816923,14.783129183627414,5.4,5.2,0.603,9.8
Ireland,2014,Developed,81.2,66,0,2.463853240590168,6.616556423625442,95.0,3.5263605246161616,26.66565785542557,0,96.0,7.78,96.0,0.1,5553.32623,15.345304649825469,0.3,0.2,0.91,18.6
Ireland,2013,Developed,81.0,67,0,2.4414770918606643,6.557563180489206,95.0,3.951243718581428,26.63729452400744,0,96.0,8.1,96.0,0.1,5234.76736,15.341196140576915,0.3,0.2,0.902,18.6
Ireland,2012,Developed,85.0,69,0,2.5249283241374862,8.797502419877352,95.0,4.68213122712422,27.204561152370182,0,95.0,8.32,95.0,0.1,49231.36254,15.33871453657602,0.3,0.2,0.895,18.5
Ireland,2011,Developed,84.0,7,0,2.543175557911976,8.762169366228616,95.0,5.655991810819852,27.062744495279496,0,95.0,8.15,95.0,0.1,52567.52568,15.336509529469508,0.3,0.2,0.909,18.5
