Country,Year,Life expectancy,Adult Mortality,Polio,Diphtheria,Hepatitis B,Total expenditure,percentage expenditure,Measles,Population,Alcohol
Nigeria,2012,52.7,374.0,42.0,42.0,42.0,3.3,204.7186256,8.771525284186465,18.935282937493035,2.255493485460195
Nigeria,2011,52.3,375.0,48.0,48.0,46.0,3.69,187.5733187,9.843949839819931,16.60592550717776,2.277267285009756
Nigeria,2010,52.0,374.0,54.0,54.0,49.0,3.47,133.1230872,9.046879822823147,18.881758795980527,2.2925347571405443
Nigeria,2009,51.6,376.0,64.0,63.0,58.75,4.24,14.5676468,7.149131598557407,16.552613413819522,2.307572634505085
Nigeria,2008,59.0,386.0,34.0,53.0,41.0,4.0,105.5910629,9.206432747145165,14.243871543549343,2.33214389523559
Nigeria,2007,55.0,388.0,54.0,42.0,42.0,4.47,104.4746444,7.868636894184167,16.499385887425134,2.3561258599220753
Nigeria,2006,49.8,395.28,46.0,27.0,30.75,3.66,10.35779424,6.558197802812269,16.47307380616491,2.3664984187376983
Nigeria,2005,49.2,36.22,45.0,36.0,30.75,4.11,6.416252787,11.616636621182272,18.749548993401913,2.3711778844596574
Pakistan,2014,66.2,162.0,72.0,72.0,72.0,2.61,62.29361092,7.223295679562314,19.038814778196652,0.009950330853168083
Pakistan,2013,66.0,163.0,72.0,72.0,72.0,2.7,60.18648815,9.07680897935166,19.017936854023656,0.039220713153281295
Pakistan,2012,65.7,165.0,72.0,72.0,72.0,2.76,59.65900139,8.993054630146133,18.996796984710922,0.039220713153281295
Pakistan,2011,65.5,167.0,75.0,74.0,74.0,3.1,57.87736282,8.386400901166214,18.97562429683387,0.039220713153281295
Pakistan,2010,65.1,172.0,82.0,82.0,82.0,3.2,0.66751505,8.371473537066832,14.37865326187029,0.039220713153281295
Pakistan,2009,64.8,175.0,56.75,71.0,78.0,2.94,0.697215581,6.761572768804055,14.331299245329783,0.0295588022415444
Pakistan,2008,64.6,177.0,56.75,62.0,65.0,3.26,5.447133608,7.029972911706386,16.61062271255488,0.0295588022415444
Pakistan,2007,64.4,178.0,75.0,75.0,75.0,3.35,3.912744517,7.938088726896952,16.60869662839062,0.0295588022415444
Pakistan,2006,64.2,179.0,77.0,78.0,78.0,3.4,40.36829999,8.941414628006845,16.575140299148494,0.0295588022415444
Pakistan,2005,62.9,19.6,78.0,77.0,48.875,2.91,30.59320769,8.000349495324684,16.54985650870991,0.039220713153281295
Pakistan,2004,63.7,183.0,65.0,65.0,65.0,2.56,28.98323119,8.354438940114811,9.66675204770245,0.009950330853168083
Pakistan,2003,63.5,184.78,69.0,67.0,63.0,2.61,24.23455671,8.464003362902119,14.205755085149933,0.009950330853168083
Panama,2014,77.6,119.0,70.625,70.375,70.375,8.3,1842.463782,0.0,12.884073192811869,2.046401687601636
Panama,2013,77.5,118.0,81.0,70.375,70.375,8.9,1694.467075,0.0,15.160582584021661,2.065596134857783
Panama,2012,77.2,25.78,87.0,85.0,85.0,7.25,201.7490628,0.0,15.143364831309789,2.0731719286662407
Panama,2011,77.3,121.0,91.0,87.0,87.0,7.5,119.2124275,1.6094379124341003,12.842075235684039,2.066862759472976
Panama,2010,76.5,122.0,95.0,94.0,94.0,8.5,1199.319976,0.0,15.108379287402997,2.0719132752590443
Panama,2009,76.8,127.0,85.0,85.0,85.0,7.56,1092.155356,0.0,15.090701835287751,2.063058062429312
Panama,2008,76.5,127.0,86.0,86.0,86.0,6.75,956.8229765,0.0,15.07291104225543,2.046401687601636
Panama,2007,76.4,124.0,84.0,85.0,85.0,6.31,76.2508038,0.0,12.752423701763451,1.9685099809725544
Panama,2006,76.2,125.0,98.0,88.0,88.0,7.0,631.1251711,0.0,12.734333390377524,1.9050881545350582
Panama,2005,75.8,122.0,88.0,92.0,92.0,7.48,623.9100503,0.0,12.717296190115173,1.8764069432883397
Panama,2004,75.8,123.0,92.0,95.0,95.0,8.9,527.60848,0.0,15.000160471901877,1.900613874140137
Panama,2003,75.5,126.0,95.0,98.0,98.0,7.6,58.45976019,0.0,12.704344803224544,1.8748743759385615
Panama,2002,75.7,125.0,99.0,99.0,98.0,8.3,78.80940216,0.0,14.962679967776383,1.8748743759385615
Panama,2001,75.5,124.0,95.0,99.0,98.0,7.72,7.320514461,0.0,12.87309399943896,1.860974538249528
Papua New Guinea,2014,62.7,278.0,64.0,73.0,67.0,4.26,208.2311603,7.7406644019172415,15.863949703421994,0.009950330853168083
Papua New Guinea,2013,62.4,281.0,33.25,79.0,73.0,4.78,25.70881695,2.5649493574615367,15.842719680206114,0.009950330853168083
Papua New Guinea,2012,62.2,284.0,81.0,74.0,68.0,4.55,31.6357652,0.0,13.519577203790876,0.009950330853168083
Papua New Guinea,2011,62.0,285.0,69.0,72.0,66.0,4.94,23.40731286,0.0,15.799177299420432,0.6312717768418579
Papua New Guinea,2010,61.8,286.0,72.0,67.0,56.0,4.18,18.99961966,0.0,13.48455905401576,0.5822156198526637
Papua New Guinea,2009,61.6,288.0,79.0,73.0,66.0,4.36,20.53327531,0.0,15.753884955864056,0.598836501088704
Papua New Guinea,2008,61.4,30.12,76.0,63.0,59.0,4.6,103.7277727,0.0,15.730547275316992,0.5933268452777344
Papua New Guinea,2007,61.1,295.0,72.0,71.0,61.0,4.4,85.7175381,0.0,15.7068020400803,0.5364933705145685
Papua New Guinea,2006,68.0,299.0,67.0,72.0,71.0,5.92,126.6142137,0.6931471805599453,13.380523431938014,0.49469624183610705
Papua New Guinea,2005,64.0,37.0,61.0,72.0,63.0,6.42,12.05551997,7.109062135687172,13.355821549645663,0.6097655716208943
Papua New Guinea,2004,59.9,314.0,59.0,62.0,44.5,8.39,158.001946,7.234177179749849,15.633833733722598,0.4574248470388754
Papua New Guinea,2003,59.6,321.0,62.0,68.0,67.0,6.79,124.3789361,8.259458195332408,11.03044431421338,0.4637340162321401
Papua New Guinea,2002,59.3,327.0,54.0,61.0,44.5,7.69,110.9803062,9.77684665156873,15.58405547589765,0.4762341789963716
Papua New Guinea,2001,59.1,331.0,52.0,55.0,59.0,6.68,93.37278497,8.300031711779575,15.558806584643575,0.5187937934151675
Papua New Guinea,2000,58.9,334.44,51.0,59.0,57.0,3.98,62.56273841,8.872907674259846,15.533304634617245,0.5481214085096876
Paraguay,2014,73.9,147.0,83.0,87.0,87.0,9.81,561.7684701,0.0,15.695370186243595,0.009950330853168083
Paraguay,2013,73.8,148.0,68.375,86.0,86.0,1.49,573.4346982,0.0,13.379444479746235,1.7967470107390942
Paraguay,2012,73.6,148.0,83.0,87.0,87.0,1.33,441.8446244,0.0,15.668556390793679,1.8500283773520307
Paraguay,2011,73.4,29.52,84.0,89.0,89.0,9.42,472.1932825,0.0,15.655073037619125,1.9154509415706047
Paraguay,2010,73.2,152.0,85.0,89.0,89.0,9.1,359.9760397,0.0,13.35328142882133,1.8946168546677629
Paraguay,2009,73.0,155.0,81.0,85.0,85.0,9.14,30.93519548,0.0,15.628352554021795,1.8547342683894434
Paraguay,2008,72.7,157.0,85.0,89.0,87.0,7.6,34.73924576,0.0,13.380283937070171,1.965712776351493
Paraguay,2007,72.5,159.0,95.0,95.0,86.0,6.41,318.6201852,0.0,15.601614062336171,1.888583653863595
Paraguay,2006,72.3,161.0,98.0,98.0,92.0,6.43,26.18072382,0.0,15.587542887046922,1.888583653863595
Paraguay,2005,72.1,163.0,96.0,96.0,92.0,6.7,20.68037294,0.0,15.572591449572233,1.998773638612381
Paraguay,2004,71.9,165.0,92.0,92.0,81.5,5.78,20.60083027,0.0,10.957363947362847,1.9740810260220096
Paraguay,2003,71.7,165.89,86.0,86.0,86.0,5.99,155.4233076,0.0,10.947221179694248,2.033397603178429
Peru,2014,75.3,125.0,78.0,88.0,88.0,5.47,973.728675,0.0,15.195121383938634,0.009950330853168083
Peru,2013,75.3,125.0,71.0,88.0,88.0,5.23,946.6521165,0.0,15.086875713627848,1.8531680973566984
Peru,2012,74.9,129.0,94.0,95.0,95.0,5.18,885.9858185,0.0,14.965755633385879,1.814824742159051
Peru,2011,74.5,133.0,91.0,91.0,91.0,4.93,759.5380695,0.0,17.208675431907604,1.763017000362401
Peru,2010,73.7,14.0,92.0,93.0,93.0,5.3,69.43934508,0.0,17.195608469793353,1.7439688053917064
Peru,2009,73.8,14.0,92.0,93.0,93.0,5.36,570.4532468,0.0,10.280484596664767,1.7387102481382397
Peru,2008,73.9,138.0,93.0,93.0,93.0,4.73,58.4989742,0.6931471805599453,14.867799287889047,1.766441661243765
Peru,2007,74.0,133.0,93.0,93.0,93.0,4.6,516.4037021,0.0,17.158115262428236,1.665818245870208
Peru,2006,74.2,134.0,94.0,94.0,94.0,4.47,448.7670462,0.0,17.145925789763805,1.6524974018945473
Peru,2005,72.8,148.0,66.0,80.125,94.0,4.72,411.5645653,0.0,12.528670505146891,1.6937790608678513
Peru,2004,72.2,151.0,81.0,86.0,92.0,4.56,356.9393805,0.0,17.121414909675046,1.6620303625532709
Peru,2003,72.1,151.89,95.0,94.0,85.75,4.6,34.70333523,0.0,17.109038798178673,1.7047480922384253
Philippines,2014,68.4,214.28,77.0,67.0,67.0,4.71,31.27232188,10.98273012019061,11.628483805604501,1.7083778602890038
Philippines,2013,68.1,219.0,84.0,89.0,89.0,4.56,24.58973399,7.979681302387741,16.10279245203549,1.724550719534605
Philippines,2012,68.1,217.0,88.0,88.0,88.0,4.46,212.7418488,7.337587743538596,18.388845776110227,1.7950872593207297
Philippines,2011,68.0,218.0,87.0,87.0,87.0,4.29,191.4949779,8.785539527561276,16.069723874252645,1.7850704810772584
Philippines,2010,67.9,218.0,78.0,79.0,77.0,4.37,198.2563794,8.759197750371365,18.35589285839274,1.766441661243765
Philippines,2009,68.0,219.0,86.0,87.0,85.0,4.41,159.5348489,7.293017679772782,16.03719791118233,1.6900958154515549
Philippines,2008,67.5,217.0,91.0,91.0,88.0,4.5,155.4767618,5.834810737062605,16.092969106733232,1.6505798557652755
Philippines,2007,67.5,216.0,87.0,87.0,87.0,3.94,137.327474,6.274762021241939,16.004854161849618,1.6467336971777973
Philippines,2006,67.3,219.0,88.0,88.0,77.0,3.95,121.3625467,2.302585092994046,15.989059283411505,1.6253112615903906
Philippines,2005,67.0,222.72,62.0,89.0,49.0,3.91,105.7306982,4.77912349311153,18.27304159468679,1.6524974018945473
Philippines,2004,67.3,218.0,85.0,88.0,48.0,3.23,13.39905105,8.014996894348302,18.25437221947194,1.6956156086751528
Philippines,2003,67.2,217.0,85.0,84.0,52.0,3.25,0.901149288,9.260272740724393,15.935608680484277,1.6937790608678513
Philippines,2002,66.8,221.0,77.0,79.0,42.0,2.79,0.09987219,8.854236693405742,13.609134395010555,1.6900958154515549
Philippines,2001,66.8,221.0,76.0,79.0,45.0,3.0,69.0204245,8.903951072058707,18.193344867109058,1.7119945007591924
Philippines,2000,66.8,219.0,74.0,78.0,7.0,3.21,11.69704463,8.870803443982124,18.17211130189006,1.7457155307266483
Poland,2014,77.3,12.0,94.0,98.0,96.0,6.35,243.808475,0.0,15.153595286373733,2.460443177609626
Poland,2013,77.1,12.0,95.0,99.0,96.0,6.4,23.43533487,4.442651256490317,12.858910720853,2.5360749363624
Poland,2012,76.8,125.0,95.0,99.0,97.0,6.62,230.040097,4.276666119016055,15.16699735365367,2.468946630209271
Poland,2011,76.7,128.0,96.0,99.0,98.0,6.7,250.0773782,0.0,15.167020909191221,2.4790562361098245
Poland,2010,76.3,13.0,96.0,99.0,98.0,6.88,220.4916851,2.6390573296152584,15.161710524382285,2.4501426573516603
Poland,2009,75.7,136.0,96.0,99.0,98.0,7.12,1151.3544159325,4.7535901911063645,15.154494209981184,2.4595888418037104
Poland,2008,75.5,14.0,96.0,99.0,98.0,6.88,15.71474837,0.0,17.45640072711939,2.517696472610991
Poland,2007,75.3,144.0,99.0,99.0,98.0,6.28,14.3042452,3.713572066704308,12.851228967390941,2.4765384001174837
Poland,2006,75.2,144.0,99.0,99.0,98.0,6.17,9.1455559,4.795790545596741,17.45680740351994,2.4336133554004498
Poland,2005,75.0,144.0,99.0,99.0,98.0,6.2,79.41502672,2.6390573296152584,17.457441109246254,2.3513752571634776
Poland,2004,74.9,143.0,99.0,99.0,98.0,6.19,648.0743453,2.4849066497880004,17.457880598768064,2.321406847234633
Poland,2003,74.7,142.0,98.0,99.0,97.0,6.22,542.0235,3.8918202981106265,12.854374122298267,2.3085671646715933
Poland,2002,74.5,145.0,98.0,99.0,98.0,6.32,516.0554391,3.5553480614894135,15.156641482879168,2.199444334074532
Poland,2001,74.2,149.0,98.0,98.0,95.5,5.86,466.7383106,4.897839799950911,15.157036867862985,2.167910189667444
Poland,2000,73.7,152.44,98.0,98.0,99.0,5.5,412.4323974,4.356708826689592,17.45987971370328,2.2407096892759584
Portugal,2014,89.0,78.0,98.0,98.0,98.0,9.5,271.2545531,0.0,9.558388209214396,2.3869262414277967
Portugal,2013,86.0,79.0,98.0,98.0,98.0,9.55,2698.01817,0.6931471805599453,14.19209322171599,2.3978952727983707
Portugal,2012,83.0,81.0,98.0,98.0,98.0,9.74,331.457035,3.1780538303479458,14.230823681460535,2.561867690924129
Portugal,2011,82.0,85.0,97.0,97.0,97.0,8.242500000000003,3108.288623,1.0986122886681098,11.956052379459981,2.558776498354456
Portugal,2010,79.6,88.0,97.0,98.0,97.0,8.242500000000003,3119.349824,1.791759469228055,9.6634521335517,2.583997552432231
Portugal,2009,79.3,9.28,96.0,96.0,96.0,8.242500000000003,337.1023516,1.3862943611198906,14.265469630651305,2.567254391136754
Portugal,2008,79.0,92.0,97.0,97.0,97.0,9.9,3652.869332,0.6931471805599453,14.259027747924133,2.5915163848462583
Portugal,2007,78.7,94.0,96.0,97.0,97.0,9.62,333.3569124,0.0,14.249216448003134,2.6078614738467776
Portugal,2006,78.5,96.0,97.0,97.0,97.0,9.67,2884.020194,0.0,14.235725681113074,2.6468837658647226
Portugal,2005,77.7,11.0,94.5,94.25,94.0,9.98,2813.985285,2.0794415416798357,9.63782786411884,2.6623552418400807
Portugal,2004,78.0,98.58,95.0,95.0,94.0,9.84,276.0999798,1.791759469228055,14.2101587064717,2.670694414558441
Portugal,2003,77.3,15.0,96.0,99.0,94.0,9.54,2283.891796,2.1972245773362196,14.193139818691348,2.7219531062712017
Portugal,2002,77.2,17.0,96.0,98.0,89.5,9.15,1904.00231,2.1972245773362196,14.165908241061425,2.5649493574615367
Portugal,2001,76.9,11.0,96.0,97.0,89.5,9.1,1657.328352,0.0,14.124995461851878,2.5817308344235403
Portugal,2000,76.6,11.0,96.0,96.0,89.5,9.14,167.3280168,3.828641396489095,14.07007447869903,2.556451816951096
Romania,2014,74.8,135.42,94.0,94.0,94.0,5.57,1.576409172,4.0943445622221,14.508147608429985,0.009950330853168083
Romania,2013,74.6,138.0,89.5,92.0,96.0,5.6,1230.748231,7.05617528410041,16.810427198980463,2.359910159613315
Romania,2012,74.4,138.0,92.0,91.0,96.0,5.48,1078.358105,8.916103530553727,10.159524147152363,2.3589654264301534
Romania,2011,74.3,139.0,89.5,89.5,96.0,5.53,10.32588862,8.340456012916183,14.579828436823874,2.312535423847214
Romania,2010,73.4,153.0,94.0,94.0,98.0,5.83,983.2518091,5.267858159063328,14.625049584702897,2.302585092994046
Romania,2009,73.1,158.0,95.0,95.0,95.0,5.56,14.96373588,2.1972245773362196,14.67734003539172,2.4336133554004498
Romania,2008,73.1,159.0,95.0,96.0,97.0,5.33,128.0805702,2.5649493574615367,14.746838068694904,2.5572273113676265
Romania,2007,72.9,154.0,96.0,96.0,99.0,5.21,919.1673438,5.869296913133774,14.874336079967705,2.451005098112319
Romania,2006,72.5,157.0,97.0,97.0,99.0,5.6,665.6427546,8.069968149059841,14.566632735536027,2.252343876557299
Romania,2005,71.9,162.0,97.0,97.0,98.0,5.47,615.4030781,8.52595469708481,16.87514142919849,2.1610215286722587
Romania,2004,71.7,165.0,97.0,97.0,99.0,5.43,431.3250367,4.770684624465665,16.88131673847576,2.3813962734183356
Romania,2003,71.1,174.0,97.0,97.0,98.0,5.3,375.1740323,2.302585092994046,16.88701460093623,2.280339484046726
Romania,2002,77.0,178.0,98.0,98.0,99.0,4.790000000000001,37.82275031,2.70805020110221,14.591847949147782,2.362739015813793
Romania,2001,78.0,178.86,99.0,99.0,98.0,4.790000000000001,180.1095132,2.3978952727983707,14.609949086336787,2.377692565480851
Romania,2000,77.0,175.0,99.0,99.0,98.0,4.790000000000001,152.6368899,3.58351893845611,16.92648807191683,2.412335956953165
Russian Federation,2014,73.0,225.0,97.0,97.0,97.0,7.7,687.6590206325,8.457867725331422,18.7840707602417,2.4087452888224363
Russian Federation,2013,70.0,229.0,98.0,97.0,97.0,7.9,687.6590206325,7.757906208351747,16.479742056676823,2.449279472144849
Russian Federation,2012,69.6,237.0,98.0,97.0,97.0,6.88,178.8225911,7.66105638236183,16.477284821578603,2.4840729690394228
Russian Federation,2011,69.4,242.0,97.0,97.0,97.0,6.61,184.764931,6.4457198193855785,16.475551120207903,2.488234439880675
Russian Federation,2010,68.4,256.0,98.0,97.0,97.0,6.83,162.8088054,4.867534450455582,18.777301836441133,2.489064659936664
Russian Federation,2009,68.2,261.0,98.0,98.0,98.0,7.44,137.0063357,4.624972813284271,18.776852962545885,2.502255288122613
Russian Federation,2008,67.5,278.0,98.0,98.0,98.0,6.22,161.7301654,3.332204510175204,16.47396679193399,2.5680215564985067
Russian Federation,2007,67.3,282.0,98.0,98.0,98.0,5.38,11.02617159,5.159055299214529,14.172197801827362,2.579458966729223
Russian Federation,2006,66.4,7.55,98.0,98.0,98.0,5.3,12.25184084,7.045776576879511,16.47922767733159,2.548663615590751
Russian Federation,2005,65.0,326.35,98.0,98.0,97.0,5.21,625.5081805,6.12029741895095,18.78197467194094,2.531313022602156
Russian Federation,2004,64.9,321.0,98.0,97.0,96.0,5.19,46.51559476,7.801800401908973,14.184833675452232,2.5257286443082556
Russian Federation,2003,64.6,322.0,97.0,96.0,94.0,5.61,333.2148711,8.09925056179696,18.78981554645182,2.511223958105374
Russian Federation,2002,64.8,313.0,97.0,97.0,94.0,5.99,266.5416917,6.364750756851911,14.189586129058167,2.4740142086215764
Russian Federation,2001,65.1,38.0,97.0,96.0,94.0,5.67,2.642527148,7.636752112435779,16.496373443958486,2.4397349311412793
Rwanda,2014,65.7,23.36,98.0,98.0,98.0,7.53,7.549797238,2.3978952727983707,16.24431923144964,0.009950330853168083
Rwanda,2013,65.2,233.0,98.0,98.0,98.0,7.69,11.71090655,2.8903717578961645,13.968362108574198,0.009950330853168083
Rwanda,2012,64.6,239.0,98.0,98.0,98.0,7.68,9.774676411,4.330733340286331,14.397085749322693,0.009950330853168083
Rwanda,2011,63.8,247.0,93.0,97.0,97.0,7.71,9.074569426,3.4657359027997265,11.929475573481874,2.234306252240751
Rwanda,2010,62.8,26.0,93.0,97.0,97.0,7.91,63.78723633,4.804021044733257,14.036125314570635,2.188295946591918
Rwanda,2009,61.0,288.0,93.0,97.0,97.0,7.2,9.165614959,1.791759469228055,16.115837803939026,2.0930978681273213
Rwanda,2008,68.0,282.0,97.0,97.0,97.0,7.66,0.661540371,1.9459101490553132,13.79343875804217,2.0001277349601105
Rwanda,2007,59.6,295.0,98.0,97.0,97.0,8.49,7.409771603,3.295836866004329,13.758668211816728,2.0515563381903004
Rwanda,2006,57.6,328.0,99.0,99.0,99.0,4.3149999999999995,71.932457218,6.20455776256869,11.436681366769085,2.064327903869788
Rwanda,2005,55.3,37.0,95.0,95.0,95.0,6.83,39.44666715,4.867534450455582,16.01181649125401,2.080690761080268
Rwanda,2004,53.4,397.0,89.0,93.0,93.0,6.24,31.93566186,5.958424693029782,15.992355428192452,2.0476928433652555
Rwanda,2003,52.0,48.0,96.0,96.0,96.0,6.34,33.30286123,6.970730078143525,13.67434668334117,2.0360119837525
Rwanda,2002,57.0,412.84,85.5,93.0,93.0,4.3149999999999995,1.9659778,7.915348169263078,13.657248437737298,2.1770218700187
Samoa,2014,73.8,128.0,58.0,63.0,56.0,6.832500000000001,660.2777923,0.0,9.864226838582825,0.009950330853168083
Samoa,2013,73.6,131.0,62.0,67.0,6.0,6.832500000000001,698.3522786,0.0,9.89131375160442,0.009950330853168083
Samoa,2012,73.2,136.0,62.0,64.0,64.0,5.2,492.0552263,0.6931471805599453,12.150533508189403,0.009950330853168083
Samoa,2011,73.0,139.0,9.5,65.0,58.0,5.8,558.7206486,0.0,12.14241906604954,1.1474024528375417
Samoa,2010,72.6,144.0,57.0,62.0,57.0,5.7,434.7940679,2.1972245773362196,9.832313733081604,1.3887912413184778
Samoa,2009,76.0,172.0,45.0,49.0,44.0,5.4,42.12368374,0.0,12.12717553141369,1.355835153635182
Samoa,2008,72.5,146.0,54.0,26.0,12.0,4.52,47.35260547,0.0,12.120117074617465,1.6034198401085376
Samoa,2007,72.2,149.0,49.0,53.0,46.0,5.25,47.73638191,0.0,12.11333764709822,1.5789787049493917
Samoa,2006,72.0,153.0,37.0,39.0,35.0,4.68,40.22855669,0.0,9.80890211004626,1.5085119938441398
Samoa,2005,71.6,16.28,55.0,49.0,41.0,4.47,287.4671305,0.0,12.100323165346564,1.5325568680981427
Samoa,2004,71.4,162.0,26.0,55.0,54.0,4.45,310.6117683,0.0,12.093922465512932,1.5303947050936475
Samoa,2003,79.0,169.0,82.0,83.0,83.0,4.71,24.99717134,0.0,12.087643776368221,1.6428726885203377
Samoa,2002,76.0,174.0,85.0,86.0,86.0,5.1,208.1688437,0.0,12.081546299777784,1.4586150226995167
Samoa,2001,75.0,174.86,83.0,85.0,89.0,5.16,199.4118322,0.0,12.075776015415581,1.4883995840570443
Samoa,2000,72.0,18.0,94.0,95.0,89.0,5.31,21.2543002,0.0,9.767782370370753,1.3862943611198906
Sao Tome and Principe,2014,67.3,191.0,95.0,95.0,95.0,8.35,156.67205035787498,0.0,12.161425636627287,0.009950330853168083
Sao Tome and Principe,2013,67.1,192.0,97.0,97.0,97.0,9.76,156.67205035787498,0.0,9.838735675306431,0.009950330853168083
Sao Tome and Principe,2012,66.9,194.0,96.0,96.0,96.0,8.6,8.198047581,0.0,12.11664015819862,0.009950330853168083
Sao Tome and Principe,2011,66.6,198.0,96.0,96.0,96.0,5.44,7.495401346,0.0,7.489412083508719,1.900613874140137
Sao Tome and Principe,2010,66.2,24.0,98.0,98.0,98.0,5.24,63.04032682,0.0,12.071266154598934,1.884034745337226
Sao Tome and Principe,2009,65.8,21.11,99.0,98.0,98.0,6.65,11.13608747,0.0,9.787739943991815,1.6351056591826783
Sao Tome and Principe,2008,65.4,215.0,99.0,99.0,99.0,5.66,62.8565863,0.0,12.02523398869639,1.6789639750827108
Sao Tome and Principe,2007,65.1,217.0,98.0,97.0,87.0,7.44,49.93698173,0.0,9.699656312254291,1.6370530794670737
Sao Tome and Principe,2006,64.7,22.0,97.0,97.0,75.0,7.84,47.08931143,0.0,11.978726525782928,1.8656293177945105
Sao Tome and Principe,2005,64.3,222.0,97.0,97.0,96.0,1.4,10.8139134,0.0,9.652715834104445,1.8357763546448294
Sao Tome and Principe,2004,63.8,224.0,99.0,96.0,64.125,9.94,9.013493879,0.0,11.931438411927651,1.9139771019523042
Sao Tome and Principe,2003,63.4,224.89,94.0,94.125,64.125,11.12,86.42744056,0.0,11.907484652461392,2.020222182019865
Senegal,2014,66.4,192.0,85.0,89.0,89.0,4.66,12.80528533,3.4965075614664802,16.49283429937824,0.23111172096338664
Senegal,2013,66.0,196.0,89.0,92.0,92.0,4.51,11.8385319,2.8903717578961645,11.858166287783265,0.23111172096338664
Senegal,2012,65.6,4.1,83.0,91.0,91.0,4.31,10.20659464,3.8501476017100584,14.132882977403268,0.2468600779315258
Senegal,2011,64.9,26.0,89.0,92.0,92.0,4.42,1.431051664,2.9444389791664403,9.502412792729256,0.2776317365982795
Senegal,2010,64.3,212.0,76.0,89.0,89.0,4.62,1.020071763,6.061456918928017,16.373995218072455,0.2468600779315258
Senegal,2009,63.5,219.0,83.0,86.0,86.0,4.81,1.177477677,6.907755278982137,14.043377337254812,0.262364264467491
Senegal,2008,62.8,225.0,87.0,88.0,88.0,4.94,1.08833088,1.9459101490553132,14.01760042774019,0.2468600779315258
Senegal,2007,62.1,23.0,93.0,94.0,94.0,4.72,8.309152927,2.4849066497880004,16.289824468932622,0.2776317365982795
Senegal,2006,61.3,236.0,89.0,89.0,89.0,5.44,10.43022617,1.3862943611198906,16.26278145122472,0.29266961396282
Senegal,2005,65.0,242.0,84.0,84.0,84.0,5.35,28.848374531749997,0.0,16.23599130249552,0.2851789422336624
Senegal,2004,59.7,246.5,87.0,87.0,80.25,5.68,28.848374531749997,3.4657359027997265,14.486384010572158,0.3001045924503381
Serbia,2014,75.4,123.0,93.0,93.0,92.0,1.37,10.83615924999998,3.6375861597263857,13.478045628786804,2.3115448343655176
Serbia,2013,75.3,122.1,97.0,95.0,91.0,1.12,880.6403367,0.6931471805599453,15.78459760703787,2.318458442150336
Serbia,2012,74.9,126.0,93.0,91.0,97.0,9.89,742.5109709,0.0,13.486975934969852,2.3398808777377424
Serbia,2011,74.6,127.0,94.0,94.0,94.0,9.72,915.3190791,5.916202062607435,13.491855825053676,2.3570732782781154
Serbia,2010,74.4,128.0,91.0,91.0,89.0,1.9,774.4396617,3.044522437723423,15.80221120390094,2.365559892155434
Serbia,2009,74.1,131.0,97.0,95.0,93.0,9.9,820.8109098,0.6931471805599453,11.202152163695045,2.3841650799864684
Serbia,2008,74.0,132.0,95.0,95.0,93.0,1.5,96.33237912,1.0986122886681098,13.507929133538633,2.355177543113216
Serbia,2007,73.8,132.0,93.0,94.0,98.75,1.2,772.8700353,5.308267697401205,15.814498265803124,2.33214389523559
Serbia,2006,73.6,133.0,97.0,92.0,93.0,8.99,541.8243468,1.0986122886681098,15.818552850673209,2.259677591982769
Serbia,2005,73.0,134.9,98.0,98.0,84.75,8.7,503.1115947,1.0986122886681098,13.52083072486416,2.3608540011180215
Serbia,2004,73.0,134.0,96.0,88.0,89.0,8.24,462.7076756,2.4849066497880004,15.825489207000233,2.130609828254235
Seychelles,2014,73.0,17.14,99.0,99.0,99.0,3.37,151.1045552,0.0,11.422563024889838,0.009950330853168083
Seychelles,2013,72.9,172.0,98.0,98.0,99.0,3.58,1521.672751,0.0,11.407009239378679,0.009950330853168083
Seychelles,2012,72.7,174.0,98.0,98.0,99.0,4.8,177.2633961,0.0,9.086363192156472,0.009950330853168083
Seychelles,2011,72.6,177.0,99.0,99.0,99.0,3.38,1121.475547,0.0,11.378730995415923,2.372111155642656
Seychelles,2010,72.4,18.0,99.0,99.0,99.0,3.59,16.49232317,0.0,9.102532419341877,2.0162354657760435
Seychelles,2009,72.3,182.0,99.0,99.0,99.0,2.64,75.2256582,0.0,11.377094287008365,1.7817091333745536
Seychelles,2008,72.2,184.0,99.0,99.0,99.0,2.64,701.8526364,0.0,11.373169022579944,1.9919755158985601
Seychelles,2007,72.2,185.0,99.0,99.0,99.0,3.3,916.4741775,0.6931471805599453,9.051813463747946,2.21046980408624
Seychelles,2006,72.2,185.0,99.0,99.0,99.0,3.73,102.373909,2.3978952727983707,6.741700694652055,2.21046980408624
Seychelles,2005,72.2,185.0,99.0,99.0,99.0,3.91,21.4653132,0.0,11.324895647009207,2.1770218700187
Seychelles,2004,72.1,186.0,99.0,99.0,99.0,4.17,12.94324581,0.0,11.320262620909606,2.187174241482718
Seychelles,2003,72.1,185.0,99.0,99.0,99.0,4.64,843.1186662,0.0,11.323965925436088,2.1294214739848565
Seychelles,2002,72.1,186.0,99.0,99.0,99.0,4.21,562.3601848,0.0,11.335280953727237,2.4973291697865574
Seychelles,2001,72.0,187.0,97.75,97.75,96.0,4.45,643.7035752,0.0,9.002454823050954,2.0438143640366846
